
4864 - zzSize=7  [1/10/2017 00:52:05--1/10/2017 06:58:39]
4872 - zzSize=-7  [1/10/2017 06:58:39--1/10/2017 08:57:23]
4881 - ZZSize=14.5  [1/10/2017 08:57:23--1/10/2017 11:48:24] >=10 + + + 171.02
4886 - ZZSize=-10.75  [1/10/2017 11:48:24--1/10/2017 13:12:06] >=10 - - - 83.7
4892 - zzSize=6  [1/10/2017 13:12:06--1/10/2017 14:42:19]
4900 - zzSize=-9.5  [1/10/2017 14:42:19--1/10/2017 20:14:29]
4909 - zzSize=5.75  [1/10/2017 20:14:29--1/11/2017 06:17:27]
4911 - zzSize=-4.75  [1/11/2017 06:17:27--1/11/2017 08:00:35]
4921 - zzSize=8.25  [1/11/2017 08:00:35--1/11/2017 09:51:55]
4923 - zzSize=-4.75  [1/11/2017 09:51:55--1/11/2017 10:00:07]
4926 - zzSize=5.25  [1/11/2017 10:00:07--1/11/2017 10:22:51]
4939 - ZZSize=-14.5  [1/11/2017 10:22:51--1/11/2017 10:38:57] >=10 - - - 16.1
4950 - ZZSize=12.75  [1/11/2017 10:38:57--1/11/2017 11:16:05] >=10 + + + 37.13
4955 - zzSize=-7  [1/11/2017 11:16:05--1/11/2017 11:25:19]
4958 - zzSize=4.75  [1/11/2017 11:25:19--1/11/2017 11:31:35]
4964 - zzSize=-8  [1/11/2017 11:31:35--1/11/2017 11:49:47]
4966 - zzSize=5.5  [1/11/2017 11:49:47--1/11/2017 12:10:35]
4973 - zzSize=-7.25  [1/11/2017 12:10:35--1/11/2017 12:34:46]
4990 - ZZSize=16  [1/11/2017 12:34:46--1/11/2017 15:59:59] >=16 + + + 205.22
4999 - ZZSize=-11  [1/11/2017 15:59:59--1/12/2017 03:09:06] >=10 - - - 609.12
5002 - zzSize=5.25  [1/12/2017 03:09:06--1/12/2017 08:29:40]
5020 - ZZSize=-15  [1/12/2017 08:29:40--1/12/2017 09:24:30] >=10 - - - 54.83
5024 - zzSize=4.5  [1/12/2017 09:24:30--1/12/2017 09:53:06]
5028 - zzSize=-7  [1/12/2017 09:53:06--1/12/2017 10:12:06]
5058 - ZZSize=18.75  [1/12/2017 10:12:06--1/12/2017 14:59:54] >=16 + + + 287.8
5060 - zzSize=-4.25  [1/12/2017 14:59:54--1/12/2017 15:59:59]
5063 - zzSize=4.75  [1/12/2017 15:59:59--1/13/2017 05:48:27]
5066 - zzSize=-5  [1/13/2017 05:48:27--1/13/2017 07:30:22]
5073 - ZZSize=10.75  [1/13/2017 07:30:22--1/13/2017 08:54:50] >=10 + + + 84.47
5089 - zzSize=-7.25  [1/13/2017 08:54:50--1/13/2017 13:43:39]
5096 - zzSize=6.75  [1/13/2017 13:43:39--1/13/2017 15:55:47]
5116 - ZZSize=-15.5  [1/13/2017 15:55:47--1/17/2017 05:45:22] >=10 - - - 769.59
5121 - zzSize=9  [1/17/2017 05:45:22--1/17/2017 07:04:28]
5130 - zzSize=-6.75  [1/17/2017 07:04:28--1/17/2017 08:50:19]
5137 - zzSize=7.5  [1/17/2017 08:50:19--1/17/2017 09:25:09]
5141 - zzSize=-5.25  [1/17/2017 09:25:09--1/17/2017 10:30:39]
5146 - zzSize=4.5  [1/17/2017 10:30:39--1/17/2017 13:16:05]
5153 - zzSize=-9.25  [1/17/2017 13:16:05--1/17/2017 14:17:32]
5161 - ZZSize=11.25  [1/17/2017 14:17:32--1/18/2017 01:51:42] >=10 + + + 634.17
5164 - zzSize=-5.75  [1/18/2017 01:51:42--1/18/2017 06:50:57]
5167 - zzSize=5.5  [1/18/2017 06:50:57--1/18/2017 08:01:35]
5172 - ZZSize=-10  [1/18/2017 08:01:35--1/18/2017 08:37:48] >=10 - - - 36.22
5179 - zzSize=7.5  [1/18/2017 08:37:48--1/18/2017 09:25:47]
5187 - zzSize=-4.75  [1/18/2017 09:25:47--1/18/2017 11:04:14]
5201 - zzSize=7.25  [1/18/2017 11:04:14--1/18/2017 19:15:49]
5206 - zzSize=-6.75  [1/18/2017 19:15:49--1/19/2017 05:05:34]
5210 - zzSize=8  [1/19/2017 05:05:34--1/19/2017 08:41:37]
5219 - ZZSize=-10  [1/19/2017 08:41:37--1/19/2017 10:08:48] >=10 - - - 87.18
5224 - zzSize=5.5  [1/19/2017 10:08:48--1/19/2017 10:54:01]
5233 - ZZSize=-12  [1/19/2017 10:54:01--1/19/2017 13:22:41] >=10 - - - 148.67
5252 - ZZSize=15  [1/19/2017 13:22:41--1/20/2017 05:55:32] >=10 + + + 932.85
5256 - zzSize=-5  [1/20/2017 05:55:32--1/20/2017 08:28:16]
5262 - zzSize=9.75  [1/20/2017 08:28:16--1/20/2017 08:41:54]
5272 - ZZSize=-10  [1/20/2017 08:41:54--1/20/2017 11:05:31] >=10 - - - 143.62
5275 - zzSize=5.25  [1/20/2017 11:05:31--1/20/2017 11:10:00]
5279 - zzSize=-5.75  [1/20/2017 11:10:00--1/20/2017 11:15:51]
5282 - zzSize=5.75  [1/20/2017 11:15:51--1/20/2017 11:20:14]
5290 - zzSize=-8  [1/20/2017 11:20:14--1/20/2017 11:34:30]
5295 - zzSize=4.5  [1/20/2017 11:34:30--1/20/2017 11:52:27]
5297 - zzSize=-4.75  [1/20/2017 11:52:27--1/20/2017 11:58:33]
5300 - zzSize=6.25  [1/20/2017 11:58:33--1/20/2017 12:48:11]
5303 - zzSize=-5.75  [1/20/2017 12:48:11--1/20/2017 13:30:57]
5308 - zzSize=6.25  [1/20/2017 13:30:57--1/20/2017 14:17:14]
5311 - zzSize=-5.75  [1/20/2017 14:17:14--1/20/2017 14:33:34]
5315 - zzSize=6.25  [1/20/2017 14:33:34--1/20/2017 15:13:56]
5326 - zzSize=-9  [1/20/2017 15:13:56--1/23/2017 02:37:12]
5342 - zzSize=9.5  [1/23/2017 02:37:12--1/23/2017 08:41:47]
5355 - ZZSize=-15.75  [1/23/2017 08:41:47--1/23/2017 10:56:44] >=10 - - - 134.95
5364 - ZZSize=10  [1/23/2017 10:56:44--1/23/2017 12:47:16] >=10 + + + 110.53
5367 - zzSize=-5.75  [1/23/2017 12:47:16--1/23/2017 13:32:15]
5404 - ZZSize=24.5  [1/23/2017 13:32:15--1/24/2017 14:18:31] >=22 + + + 1426.27
5407 - zzSize=-6.25  [1/24/2017 14:18:31--1/24/2017 15:59:59]
5429 - ZZSize=18.5  [1/24/2017 15:59:59--1/25/2017 10:25:03] >=16 + + + 1045.07
5431 - zzSize=-5.25  [1/25/2017 10:25:03--1/25/2017 11:03:57]
5450 - ZZSize=12  [1/25/2017 11:03:57--1/26/2017 01:23:21] >=10 + + + 799.4
5459 - zzSize=-7.75  [1/26/2017 01:23:21--1/26/2017 08:50:42]
5463 - zzSize=4.75  [1/26/2017 08:50:42--1/26/2017 09:22:20]
5475 - zzSize=-7  [1/26/2017 09:22:20--1/26/2017 12:35:28]
5477 - zzSize=5.25  [1/26/2017 12:35:28--1/26/2017 14:06:35]
5480 - zzSize=-4.5  [1/26/2017 14:06:35--1/26/2017 14:46:16]
5489 - zzSize=6.5  [1/26/2017 14:46:16--1/27/2017 02:14:08]
5492 - zzSize=-5.5  [1/27/2017 02:14:08--1/27/2017 05:02:59]
5496 - zzSize=4.25  [1/27/2017 05:02:59--1/27/2017 08:31:29]
5516 - ZZSize=-14.5  [1/27/2017 08:31:29--1/29/2017 23:00:57] >=10 - - - 809.47
5520 - zzSize=4.75  [1/29/2017 23:00:57--1/30/2017 02:17:00]
5545 - ZZSize=-22.5  [1/30/2017 02:17:00--1/30/2017 09:58:00] >=22 - - - 461
5552 - zzSize=7.75  [1/30/2017 09:58:00--1/30/2017 11:10:54]
5558 - zzSize=-4.75  [1/30/2017 11:10:54--1/30/2017 13:00:24]
5562 - zzSize=7  [1/30/2017 13:00:24--1/30/2017 13:42:04]
5564 - zzSize=-4.25  [1/30/2017 13:42:04--1/30/2017 14:30:28]
5568 - zzSize=8  [1/30/2017 14:30:28--1/30/2017 15:00:23]
5577 - zzSize=-9  [1/30/2017 15:00:23--1/30/2017 23:59:25]
5586 - zzSize=7  [1/30/2017 23:59:25--1/31/2017 04:17:14]
5588 - zzSize=-4.75  [1/31/2017 04:17:14--1/31/2017 05:02:53]
5590 - zzSize=4.25  [1/31/2017 05:02:53--1/31/2017 05:48:17]
5606 - ZZSize=-10.5  [1/31/2017 05:48:17--1/31/2017 09:06:50] >=10 - - - 198.55
5612 - zzSize=5.75  [1/31/2017 09:06:50--1/31/2017 09:40:02]
5619 - zzSize=-7.5  [1/31/2017 09:40:02--1/31/2017 10:39:44]
5622 - zzSize=6.25  [1/31/2017 10:39:44--1/31/2017 12:04:08]
5627 - zzSize=-5.25  [1/31/2017 12:04:08--1/31/2017 13:16:39]
5656 - ZZSize=21.75  [1/31/2017 13:16:39--2/1/2017 08:45:42] >=16 + + + 1109.05
5674 - ZZSize=-16.75  [2/1/2017 08:45:42--2/1/2017 10:58:45] >=16 - - - 133.05
5679 - zzSize=6.75  [2/1/2017 10:58:45--2/1/2017 12:23:54]
5682 - zzSize=-5.25  [2/1/2017 12:23:54--2/1/2017 12:57:55]
5686 - zzSize=5.25  [2/1/2017 12:57:55--2/1/2017 13:01:30]
5689 - zzSize=-6  [2/1/2017 13:01:30--2/1/2017 13:04:58]
5697 - zzSize=8.75  [2/1/2017 13:04:58--2/1/2017 13:23:13]
5703 - zzSize=-7.75  [2/1/2017 13:23:13--2/1/2017 13:59:25]
5709 - zzSize=7.25  [2/1/2017 13:59:25--2/1/2017 14:48:00]
5718 - ZZSize=-12.75  [2/1/2017 14:48:00--2/2/2017 02:00:37] >=10 - - - 612.62
5721 - zzSize=5  [2/2/2017 02:00:37--2/2/2017 02:47:23]
5723 - zzSize=-4.25  [2/2/2017 02:47:23--2/2/2017 04:34:23]
5730 - zzSize=6.25  [2/2/2017 04:34:23--2/2/2017 08:31:51]
5732 - zzSize=-4.75  [2/2/2017 08:31:51--2/2/2017 08:34:13]
5746 - ZZSize=13  [2/2/2017 08:34:13--2/2/2017 10:06:14] >=10 + + + 92.02
5751 - zzSize=-9.75  [2/2/2017 10:06:14--2/2/2017 11:07:54]
5754 - zzSize=6.5  [2/2/2017 11:07:54--2/2/2017 12:17:05]
5756 - zzSize=-4.5  [2/2/2017 12:17:05--2/2/2017 12:42:32]
5758 - zzSize=5.5  [2/2/2017 12:42:32--2/2/2017 13:01:04]
5764 - zzSize=-7.25  [2/2/2017 13:01:04--2/2/2017 14:06:19]
5768 - zzSize=6.75  [2/2/2017 14:06:19--2/2/2017 15:14:06]
5774 - zzSize=-6.5  [2/2/2017 15:14:06--2/3/2017 00:02:03]
5789 - ZZSize=17  [2/3/2017 00:02:03--2/3/2017 08:33:32] >=16 + + + 511.48
5793 - zzSize=-4.5  [2/3/2017 08:33:32--2/3/2017 08:48:13]
5803 - ZZSize=10.75  [2/3/2017 08:48:13--2/3/2017 10:22:18] >=10 + + + 94.08
5806 - zzSize=-4.5  [2/3/2017 10:22:18--2/3/2017 10:50:16]
5813 - zzSize=4.75  [2/3/2017 10:50:16--2/3/2017 14:58:01]
5820 - zzSize=-6.5  [2/3/2017 14:58:01--2/5/2017 20:06:14]
5827 - zzSize=6.75  [2/5/2017 20:06:14--2/6/2017 05:20:29]
5833 - ZZSize=-10.25  [2/6/2017 05:20:29--2/6/2017 07:41:59] >=10 - - - 141.5
5842 - zzSize=7.5  [2/6/2017 07:41:59--2/6/2017 09:30:50]
5850 - zzSize=-8  [2/6/2017 09:30:50--2/6/2017 12:26:53]
5855 - zzSize=4.75  [2/6/2017 12:26:53--2/6/2017 15:12:47]
5860 - zzSize=-4.25  [2/6/2017 15:12:47--2/6/2017 22:10:49]
5872 - ZZSize=11  [2/6/2017 22:10:49--2/7/2017 08:51:18] >=10 + + + 640.48
5884 - zzSize=-9.75  [2/7/2017 08:51:18--2/7/2017 12:16:11]
5889 - zzSize=4.75  [2/7/2017 12:16:11--2/7/2017 14:24:05]
5894 - zzSize=-5.75  [2/7/2017 14:24:05--2/7/2017 17:42:17]
5900 - zzSize=7  [2/7/2017 17:42:17--2/8/2017 02:22:40]
5902 - zzSize=-4.75  [2/8/2017 02:22:40--2/8/2017 03:19:00]
5904 - zzSize=4.75  [2/8/2017 03:19:00--2/8/2017 04:42:22]
5914 - ZZSize=-10.25  [2/8/2017 04:42:22--2/8/2017 08:56:21] >=10 - - - 253.98
5925 - zzSize=9.5  [2/8/2017 08:56:21--2/8/2017 10:09:44]
5929 - zzSize=-4.25  [2/8/2017 10:09:44--2/8/2017 11:03:03]
5936 - zzSize=5.75  [2/8/2017 11:03:03--2/8/2017 14:59:40]
5939 - zzSize=-4.25  [2/8/2017 14:59:40--2/8/2017 22:54:20]
5946 - zzSize=8.5  [2/8/2017 22:54:20--2/9/2017 06:35:05]
5948 - zzSize=-4.75  [2/9/2017 06:35:05--2/9/2017 08:29:55]
5967 - ZZSize=16.25  [2/9/2017 08:29:55--2/9/2017 14:21:37] >=16 + + + 351.7
5969 - zzSize=-4.75  [2/9/2017 14:21:37--2/9/2017 15:59:59]
5973 - zzSize=6.5  [2/9/2017 15:59:59--2/10/2017 02:08:30]
5976 - zzSize=-4.75  [2/10/2017 02:08:30--2/10/2017 06:30:32]
5998 - ZZSize=13.25  [2/10/2017 06:30:32--2/12/2017 23:14:28] >=10 + + + 943.94
6000 - zzSize=-4.5  [2/12/2017 23:14:28--2/13/2017 01:47:20]
6017 - ZZSize=15.5  [2/13/2017 01:47:20--2/13/2017 13:01:16] >=10 + + + 673.93
6025 - zzSize=-5.75  [2/13/2017 13:01:16--2/14/2017 02:48:22]
6028 - zzSize=4.25  [2/14/2017 02:48:22--2/14/2017 07:52:23]
6035 - zzSize=-7  [2/14/2017 07:52:23--2/14/2017 09:10:49]
6037 - zzSize=4.5  [2/14/2017 09:10:49--2/14/2017 09:24:34]
6039 - zzSize=-5.25  [2/14/2017 09:24:34--2/14/2017 09:48:03]
6063 - ZZSize=20.25  [2/14/2017 09:48:03--2/14/2017 23:56:51] >=16 + + + 788.8
6071 - zzSize=-8.75  [2/14/2017 23:56:51--2/15/2017 08:31:04]
6080 - ZZSize=11.75  [2/15/2017 08:31:04--2/15/2017 10:21:53] >=10 + + + 110.82
6083 - zzSize=-6  [2/15/2017 10:21:53--2/15/2017 10:56:18]
6101 - ZZSize=14.5  [2/15/2017 10:56:18--2/15/2017 15:59:59] >=10 + + + 303.68
6108 - zzSize=-7  [2/15/2017 15:59:59--2/16/2017 07:57:31]
6110 - zzSize=5.25  [2/16/2017 07:57:31--2/16/2017 08:45:11]
6117 - zzSize=-7  [2/16/2017 08:45:11--2/16/2017 09:21:22]
6120 - zzSize=5  [2/16/2017 09:21:22--2/16/2017 09:45:13]
6129 - ZZSize=-11  [2/16/2017 09:45:13--2/16/2017 10:15:24] >=10 - - - 30.18
6137 - zzSize=8.5  [2/16/2017 10:15:24--2/16/2017 11:57:44]
6144 - zzSize=-6.25  [2/16/2017 11:57:44--2/16/2017 13:41:51]
6150 - zzSize=8.25  [2/16/2017 13:41:51--2/16/2017 15:59:59]
6152 - zzSize=-4.25  [2/16/2017 15:59:59--2/16/2017 19:02:37]
6155 - zzSize=4.5  [2/16/2017 19:02:37--2/16/2017 21:51:20]
6162 - ZZSize=-10.5  [2/16/2017 21:51:20--2/17/2017 05:33:13] >=10 - - - 461.88
6164 - zzSize=4.25  [2/17/2017 05:33:13--2/17/2017 07:02:53]
6166 - zzSize=-4.75  [2/17/2017 07:02:53--2/17/2017 07:33:17]
6181 - zzSize=6.75  [2/17/2017 07:33:17--2/17/2017 09:33:27]
6185 - zzSize=-5.5  [2/17/2017 09:33:27--2/17/2017 10:32:54]
6200 - ZZSize=19  [2/17/2017 10:32:54--2/20/2017 01:51:41] >=16 + + + 858.78
6203 - zzSize=-7.25  [2/20/2017 01:51:41--2/20/2017 04:24:01]
6210 - zzSize=5  [2/20/2017 04:24:01--2/20/2017 11:59:59]
6214 - zzSize=-5.5  [2/20/2017 11:59:59--2/21/2017 02:40:05]
6227 - ZZSize=15.75  [2/21/2017 02:40:05--2/21/2017 09:55:09] >=10 + + + 435.07
6232 - zzSize=-9  [2/21/2017 09:55:09--2/21/2017 10:40:53]
6245 - zzSize=9.25  [2/21/2017 10:40:53--2/21/2017 14:58:25]
6250 - zzSize=-6.75  [2/21/2017 14:58:25--2/21/2017 15:14:39]
6254 - zzSize=5.5  [2/21/2017 15:14:39--2/22/2017 02:40:24]
6259 - zzSize=-8.5  [2/22/2017 02:40:24--2/22/2017 07:09:08]
6269 - zzSize=8  [2/22/2017 07:09:08--2/22/2017 09:48:38]
6271 - zzSize=-5.25  [2/22/2017 09:48:38--2/22/2017 10:20:21]
6275 - zzSize=4.75  [2/22/2017 10:20:21--2/22/2017 13:05:41]
6277 - zzSize=-5.5  [2/22/2017 13:05:41--2/22/2017 13:12:58]
6296 - ZZSize=10.25  [2/22/2017 13:12:58--2/23/2017 08:32:07] >=10 + + + 1099.15
6310 - ZZSize=-14.5  [2/23/2017 08:32:07--2/23/2017 10:17:02] >=10 - - - 104.92
6322 - ZZSize=12  [2/23/2017 10:17:02--2/23/2017 14:28:26] >=10 + + + 251.4
6343 - ZZSize=-15.5  [2/23/2017 14:28:26--2/24/2017 08:16:38] >=10 - - - 1008.2
6351 - ZZSize=10.25  [2/24/2017 08:16:38--2/24/2017 09:00:18] >=10 + + + 43.67
6355 - zzSize=-6  [2/24/2017 09:00:18--2/24/2017 09:21:13]
6365 - zzSize=6.5  [2/24/2017 09:21:13--2/24/2017 10:15:06]
6367 - zzSize=-4.75  [2/24/2017 10:15:06--2/24/2017 11:04:38]
6369 - zzSize=4.5  [2/24/2017 11:04:38--2/24/2017 12:05:39]
6371 - zzSize=-4.25  [2/24/2017 12:05:39--2/24/2017 12:44:42]
6384 - ZZSize=12.75  [2/24/2017 12:44:42--2/26/2017 17:40:37] >=10 + + + 235.92
6388 - zzSize=-5.25  [2/26/2017 17:40:37--2/26/2017 19:54:44]
6391 - zzSize=6.75  [2/26/2017 19:54:44--2/26/2017 23:35:52]
6393 - zzSize=-4.5  [2/26/2017 23:35:52--2/27/2017 01:35:53]
6395 - zzSize=4.5  [2/27/2017 01:35:53--2/27/2017 02:45:05]
6405 - zzSize=-9  [2/27/2017 02:45:05--2/27/2017 08:47:02]
6407 - zzSize=5.25  [2/27/2017 08:47:02--2/27/2017 09:03:29]
6411 - zzSize=-4.25  [2/27/2017 09:03:29--2/27/2017 09:20:27]
6416 - zzSize=6.5  [2/27/2017 09:20:27--2/27/2017 09:58:40]
6421 - zzSize=-4.75  [2/27/2017 09:58:40--2/27/2017 11:07:45]
6426 - zzSize=7  [2/27/2017 11:07:45--2/27/2017 14:45:39]
6449 - ZZSize=-13.25  [2/27/2017 14:45:39--2/28/2017 11:28:35] >=10 - - - 1182.93
6453 - zzSize=6.5  [2/28/2017 11:28:35--2/28/2017 13:06:29]
6459 - zzSize=-5  [2/28/2017 13:06:29--2/28/2017 14:45:07]
6473 - ZZSize=13.75  [2/28/2017 14:45:07--2/28/2017 19:23:14] >=10 + + + 218.11
6475 - zzSize=-5.5  [2/28/2017 19:23:14--2/28/2017 19:54:15]
6477 - zzSize=5  [2/28/2017 19:54:15--2/28/2017 20:13:10]
6479 - zzSize=-5.5  [2/28/2017 20:13:10--2/28/2017 20:13:53]
6481 - zzSize=5.25  [2/28/2017 20:13:53--2/28/2017 20:17:22]
6496 - zzSize=-6.25  [2/28/2017 20:17:22--3/1/2017 01:22:43]
6530 - ZZSize=35.25  [3/1/2017 01:22:43--3/1/2017 13:36:55] >=30 + + + 734.2
6551 - ZZSize=-11.5  [3/1/2017 13:36:55--3/2/2017 04:25:03] >=10 - - - 828.13
6556 - zzSize=4.75  [3/2/2017 04:25:03--3/2/2017 08:30:04]
6570 - ZZSize=-11.75  [3/2/2017 08:30:04--3/2/2017 10:46:56] >=10 - - - 136.87
6582 - zzSize=5.5  [3/2/2017 10:46:56--3/2/2017 14:01:05]
6594 - ZZSize=-10  [3/2/2017 14:01:05--3/2/2017 15:01:14] >=10 - - - 60.15
6596 - zzSize=4.5  [3/2/2017 15:01:14--3/2/2017 15:45:06]
6602 - zzSize=-8.75  [3/2/2017 15:45:06--3/2/2017 23:55:59]
6611 - zzSize=8.25  [3/2/2017 23:55:59--3/3/2017 08:46:25]
6617 - zzSize=-7.75  [3/3/2017 08:46:25--3/3/2017 09:44:03]
6626 - zzSize=6.75  [3/3/2017 09:44:03--3/3/2017 12:07:17]
6628 - zzSize=-5  [3/3/2017 12:07:17--3/3/2017 12:30:09]
6635 - zzSize=7.25  [3/3/2017 12:30:09--3/3/2017 14:45:05]
6646 - ZZSize=-10  [3/3/2017 14:45:05--3/5/2017 17:31:55] >=10 - - - 106.84
6648 - zzSize=4.75  [3/5/2017 17:31:55--3/5/2017 17:31:57]
6655 - zzSize=-9.25  [3/5/2017 17:31:57--3/6/2017 02:54:40]
6661 - zzSize=7.5  [3/6/2017 02:54:40--3/6/2017 07:19:20]
6669 - zzSize=-7.75  [3/6/2017 07:19:20--3/6/2017 08:48:11]
6673 - zzSize=5  [3/6/2017 08:48:11--3/6/2017 09:19:31]
6678 - zzSize=-6.5  [3/6/2017 09:19:31--3/6/2017 10:13:43]
6689 - ZZSize=11.25  [3/6/2017 10:13:43--3/6/2017 14:55:51] >=10 + + + 282.13
6694 - zzSize=-7.75  [3/6/2017 14:55:51--3/6/2017 15:59:59]
6697 - zzSize=5  [3/6/2017 15:59:59--3/7/2017 02:00:01]
6707 - zzSize=-9.25  [3/7/2017 02:00:01--3/7/2017 08:53:57]
6713 - zzSize=8.5  [3/7/2017 08:53:57--3/7/2017 09:46:46]
6717 - zzSize=-7.75  [3/7/2017 09:46:46--3/7/2017 10:49:04]
6722 - zzSize=5  [3/7/2017 10:49:04--3/7/2017 12:37:43]
6737 - ZZSize=-12.5  [3/7/2017 12:37:43--3/7/2017 19:43:27] >=10 - - - 365.73
6744 - zzSize=8  [3/7/2017 19:43:27--3/8/2017 05:27:58]
6746 - zzSize=-4.25  [3/8/2017 05:27:58--3/8/2017 06:11:09]
6755 - zzSize=9.75  [3/8/2017 06:11:09--3/8/2017 08:51:12]
6760 - zzSize=-5.75  [3/8/2017 08:51:12--3/8/2017 09:21:05]
6764 - zzSize=5  [3/8/2017 09:21:05--3/8/2017 10:06:01]
6769 - zzSize=-6.75  [3/8/2017 10:06:01--3/8/2017 10:56:43]
6774 - zzSize=6.25  [3/8/2017 10:56:43--3/8/2017 12:50:33]
6778 - zzSize=-8  [3/8/2017 12:50:33--3/8/2017 13:40:02]
6780 - zzSize=4.5  [3/8/2017 13:40:02--3/8/2017 14:27:50]
6786 - zzSize=-7.5  [3/8/2017 14:27:50--3/8/2017 14:45:29]
6795 - zzSize=6  [3/8/2017 14:45:29--3/9/2017 03:44:28]
6802 - zzSize=-8  [3/9/2017 03:44:28--3/9/2017 07:05:44]
6816 - ZZSize=10.5  [3/9/2017 07:05:44--3/9/2017 09:18:11] >=10 + + + 132.45
6834 - ZZSize=-15.25  [3/9/2017 09:18:11--3/9/2017 13:17:24] >=10 - - - 239.22
6875 - ZZSize=25.25  [3/9/2017 13:17:24--3/10/2017 08:03:38] >=22 + + + 1066.23
6880 - zzSize=-8.5  [3/10/2017 08:03:38--3/10/2017 08:48:15]
6884 - zzSize=6.25  [3/10/2017 08:48:15--3/10/2017 09:06:06]
6896 - ZZSize=-10.75  [3/10/2017 09:06:06--3/10/2017 10:08:54] >=10 - - - 62.8
6901 - zzSize=5.5  [3/10/2017 10:08:54--3/10/2017 10:35:22]
6912 - zzSize=-9.75  [3/10/2017 10:35:22--3/10/2017 12:10:33]
6923 - ZZSize=11  [3/10/2017 12:10:33--3/10/2017 14:56:36] >=10 + + + 166.05
6929 - zzSize=-5.25  [3/10/2017 14:56:36--3/12/2017 19:09:50]
6939 - zzSize=7.25  [3/12/2017 19:09:50--3/13/2017 08:39:30]
6947 - zzSize=-6.5  [3/13/2017 08:39:30--3/13/2017 10:42:55]
6956 - zzSize=6.5  [3/13/2017 10:42:55--3/13/2017 15:59:59]
6982 - ZZSize=-17.25  [3/13/2017 15:59:59--3/14/2017 09:51:49] >=16 - - - 1011.84
6992 - zzSize=8.5  [3/14/2017 09:51:49--3/14/2017 11:07:51]
6994 - zzSize=-6.25  [3/14/2017 11:07:51--3/14/2017 11:28:18]
7010 - ZZSize=13.25  [3/14/2017 11:28:18--3/15/2017 04:20:41] >=10 + + + 952.38
7017 - zzSize=-4.5  [3/15/2017 04:20:41--3/15/2017 08:46:45]
7038 - ZZSize=15.25  [3/15/2017 08:46:45--3/15/2017 13:08:22] >=10 + + + 261.62
7048 - zzSize=-5.75  [3/15/2017 13:08:22--3/15/2017 13:38:38]
7062 - ZZSize=12.5  [3/15/2017 13:38:38--3/15/2017 14:41:20] >=10 + + + 62.7
7073 - ZZSize=-10  [3/15/2017 14:41:20--3/15/2017 15:59:59] >=10 - - - 78.65
7082 - ZZSize=11  [3/15/2017 15:59:59--3/16/2017 03:29:59] >=10 + + + 630
7113 - ZZSize=-15  [3/16/2017 03:29:59--3/16/2017 10:47:19] >=10 - - - 437.33
7117 - zzSize=6.25  [3/16/2017 10:47:19--3/16/2017 12:12:26]
7125 - zzSize=-6.5  [3/16/2017 12:12:26--3/16/2017 14:07:08]
7133 - zzSize=7.25  [3/16/2017 14:07:08--3/16/2017 15:59:59]
7138 - zzSize=-5.5  [3/16/2017 15:59:59--3/17/2017 04:01:41]
7145 - zzSize=6.75  [3/17/2017 04:01:41--3/17/2017 08:30:28]
7155 - zzSize=-8.25  [3/17/2017 08:30:28--3/17/2017 10:41:28]
7160 - zzSize=8.5  [3/17/2017 10:41:28--3/17/2017 13:38:20]
7175 - ZZSize=-13.5  [3/17/2017 13:38:20--3/19/2017 20:23:52] >=10 - - - 345.54
7191 - zzSize=7.25  [3/19/2017 20:23:52--3/20/2017 10:12:17]
7201 - ZZSize=-10.5  [3/20/2017 10:12:17--3/20/2017 13:58:33] >=10 - - - 226.27
7205 - zzSize=7  [3/20/2017 13:58:33--3/20/2017 14:53:56]
7209 - zzSize=-4.5  [3/20/2017 14:53:56--3/20/2017 19:20:39]
7222 - ZZSize=10.75  [3/20/2017 19:20:39--3/21/2017 08:40:32] >=10 + + + 799.88
7257 - ZZSize=-31.25  [3/21/2017 08:40:32--3/21/2017 10:20:49] >=30 - - - 100.28
7259 - zzSize=4.75  [3/21/2017 10:20:49--3/21/2017 10:26:16]
7266 - zzSize=-7.75  [3/21/2017 10:26:16--3/21/2017 10:38:12]
7278 - ZZSize=11.75  [3/21/2017 10:38:12--3/21/2017 11:10:56] >=10 + + + 32.73
7287 - ZZSize=-10.25  [3/21/2017 11:10:56--3/21/2017 11:53:33] >=10 - - - 42.62
7289 - zzSize=4.75  [3/21/2017 11:53:33--3/21/2017 11:59:49]
7298 - zzSize=-7.25  [3/21/2017 11:59:49--3/21/2017 12:25:01]
7300 - zzSize=5.25  [3/21/2017 12:25:01--3/21/2017 12:35:29]
7307 - zzSize=-8.5  [3/21/2017 12:35:29--3/21/2017 13:06:20]
7317 - zzSize=9.25  [3/21/2017 13:06:20--3/21/2017 13:40:30]
7321 - zzSize=-7  [3/21/2017 13:40:30--3/21/2017 13:49:35]
7330 - zzSize=6.25  [3/21/2017 13:49:35--3/21/2017 14:11:50]
7342 - ZZSize=-10.75  [3/21/2017 14:11:50--3/21/2017 14:54:57] >=10 - - - 43.12
7349 - zzSize=5.25  [3/21/2017 14:54:57--3/21/2017 15:30:07]
7362 - ZZSize=-10.25  [3/21/2017 15:30:07--3/21/2017 22:15:57] >=10 - - - 345.83
7364 - zzSize=4.75  [3/21/2017 22:15:57--3/22/2017 00:22:40]
